Time,Vehicle Speed (m/s),Vehicle Speed (Kmph),Motor Speed (RPM),Gradient (Degree),"Mode, Eco-1, Boost-2",Total Motor Torque (Nm),Total Number of Power Wheel (No),PerMotor Torque (Nm),PerMotor Power (Watts),Motoring Tractive Force F_Tractive (N),Froll (N),Fdrag (N),Fclimb (N),F_Load Resitance  (N),Net Force F_Net(N),Vehicle Acceleration (m/s),Motor Power (kW),Total Power (kW)
45.0,23.64838225385591,85.13417611388128,4218.370291464703,0,2,9.054962865479515,2,4.527481432739758,2000.0000000000002,160.68752438152097,29.400000000000002,130.19248572545584,0,159.59248572545584,1.0950386560651282,0.0073002577071008545,4.0,4.000000000000001
45.5,23.65203238270946,85.14731657775405,4219.021397106963,0,2,9.05356544724973,2,4.526782723624865,2000.0000000000002,160.66272608259854,29.400000000000002,130.23267925908735,0,159.63267925908735,1.030046823511185,0.0068669788234079,4.0,4.000000000000001
46.0,23.655465872121166,85.1596771396362,4219.63385886333,0,2,9.052251361056314,2,4.526125680528157,2000.0,160.63940657699914,29.400000000000002,130.27049292126276,0,159.67049292126276,0.9689136557363724,0.006459424371575816,4.0,4.0
46.5,23.658695584306955,85.17130410350504,4220.209971080573,0,2,9.051015613868756,2,4.525507806934378,2000.0,160.61747725942158,29.400000000000002,130.30606735657904,0,159.70606735657904,0.9114099028425358,0.006076066018950239,4.0,4.0
47.0,23.66173361731643,85.18224102233914,4220.751891794392,0,2,9.04985351456323,2,4.524926757281615,1999.9999999999998,160.59685488213913,29.400000000000002,130.339534928772,0,159.739534928772,0.8573199533671243,0.005715466355780829,3.9999999999999996,3.9999999999999996
47.5,23.66459135049432,85.19252886177955,4221.261650838759,0,2,9.048760655351737,2,4.5243803276758685,2000.0,160.57746122544486,29.400000000000002,130.37102020471605,0,159.77102020471605,0.806441020728812,0.005376273471525413,4.0,4.0
48.0,23.667279487230083,85.2022061540283,4221.741157471552,0,2,9.047732894389862,2,4.523866447194931,2000.0,160.55922278901247,29.400000000000002,130.40064041054686,0,159.80064041054686,0.7585823784656043,0.0050572158564373615,4.0,4.0
48.5,23.669808095158302,85.21130914256989,4222.192207545449,0,2,9.046766339484254,2,4.523383169742127,2000.0,160.54207050277253,29.400000000000002,130.42850586146392,0,159.82850586146392,0.7135646413086079,0.004757097608724052,3.9999999999999996,4.0
49.0,23.672186643962664,85.2198719182656,4222.616490251361,0,2,9.045857332826621,2,4.522928666413311,2000.0000000000002,160.525939456005,29.400000000000002,130.45472036669025,0,159.85472036669026,0.6712190893147465,0.004474793928764977,4.0,4.000000000000001
49.5,23.674424040927047,85.22792654733738,4223.01559445999,0,2,9.045002436686307,2,4.522501218343153,2000.0,160.51076864344273,29.400000000000002,130.47938161098713,0,159.87938161098714,0.6313870324555921,0.004209246883037281,4.0,4.0
50.0,23.676528664368565,85.23550319172683,4223.391014685573,0,2,9.044198419998443,2,4.522099209999221,2000.0,160.49650072726752,29.400000000000002,130.50258151404887,0,159.90258151404888,0.5939192132186406,0.003959461421457604,4.0,4.0
50.5,23.678508395079295,85.24263022228546,4223.744156694425,0,2,9.04344224578902,2,4.52172112289451,2000.0,160.4830818139579,29.400000000000002,130.52440656903025,0,159.92440656903025,0.558675244927656,0.0037245016328510397,4.0,4.0
51.0,23.68037064589572,85.2493343252246,4224.0763427795,0,2,9.042731059382467,2,4.521365529691233,2000.0,160.47046124502347,29.400000000000002,130.54493816139313,0,159.94493816139314,0.5255230836303326,0.0035034872242022176,4.0,4.0
51.5,23.68212238950782,85.25564060222815,4224.388816720941,0,2,9.04206217734104,2,4.52103108867052,2000.0,160.45859140072517,29.400000000000002,130.56425286919284,0,159.96425286919285,0.4943385315323212,0.003295590210215475,4.0,4.0
52.0,23.68377018461293,85.26157266460655,4224.682748451373,0,2,9.04143307708885,2,4.520716538544425,1999.9999999999998,160.44742751594575,29.400000000000002,130.5824227458652,0,159.9824227458652,0.4650047700805544,0.0031000318005370295,4.0,3.9999999999999996
52.5,23.685320200513196,85.26715272184751,4224.959238443576,0,2,9.040841387176615,2,4.520420693588307,1999.9999999999998,160.43692750742986,29.400000000000002,130.59951558651517,0,159.99951558651517,0.43741192091468406,0.0029160794727645604,3.9999999999999996,3.9999999999999996
53.0,23.686778240249577,85.27240166489848,4225.219321837092,0,2,9.04028487814617,2,4.520142439073085,2000.0,160.42705181166758,29.400000000000002,130.61559517865544,0,160.01559517865545,0.4114566330121363,0.002743044220080909,4.0,4.0
53.5,23.688149762359618,85.27733914449463,4225.463972319353,0,2,9.039761453956613,2,4.519880726978307,2000.0,160.41776323274453,29.400000000000002,130.63072153828705,0,160.03072153828705,0.38704169445747993,0.002580277963049866,4.0,4.0
54.0,23.689439901341142,85.28198364482812,4225.6941057759705,0,2,9.039269143936455,2,4.519634571968227,2000.0,160.40902679952634,29.400000000000002,130.644951132168,0,160.044951132168,0.3640756673583496,0.0024271711157223307,3.9999999999999996,4.0
54.5,23.690653486899002,85.2863525528364,4225.910583723953,0,2,9.038806095228544,2,4.519403047614272,2000.0,160.40080963158786,29.400000000000002,130.65833708706668,0,160.0583370870667,0.34247254452117204,0.0022831502968078134,4.0,4.0
55.0,23.691795062047404,85.29046222337065,4226.11421654077,0,2,9.038370565696798,2,4.519185282848399,2000.0,160.3930808133375,29.400000000000002,130.6709293867523,0,160.0709293867523,0.3221514265851795,0.00214767617723453,4.0,4.0
55.5,23.692868900136023,85.29432804048969,4226.305766501449,0,2,9.03796091726573,2,4.518980458632865,2000.0,160.38581127582165,29.400000000000002,130.68277505743234,0,160.08277505743234,0.30303621838930894,0.002020241455928726,4.0,4.0
56.0,23.69387902086399,85.29796447511036,4226.485950635142,0,2,9.037575609665693,2,4.518787804832846,2000.0,160.3789736857293,29.400000000000002,130.69391834230728,0,160.0939183423073,0.285055343422016,0.0019003689561467732,3.9999999999999996,4.0
56.5,23.694829205342064,85.30138513923143,4226.655443411886,0,2,9.037213194558612,2,4.518606597279306,2000.0,160.37254234114843,29.400000000000002,130.70440086587473,0,160.10440086587474,0.26814147527369414,0.001787609835157961,3.9999999999999996,4.0
57.0,23.69572301025964,85.3046028369347,4226.814879269706,0,2,9.036872310020462,2,4.518436155010231,2000.0,160.3664930736529,29.400000000000002,130.7142617885785,0,160.11426178857852,0.2522312850743731,0.0016815419004958206,4.0,4.0
57.5,23.69656378120989,85.3076296123556,4226.964854991528,0,2,9.036551675358426,2,4.518275837679213,1999.9999999999998,160.36080315632924,29.400000000000002,130.7235379523651,0,160.1235379523651,0.2372652039641423,0.0015817680264276154,4.0,3.9999999999999996
58.0,23.697354665223102,85.31047679480317,4227.105931940873,0,2,9.036250086242022,2,4.518125043121011,2000.0,160.35545121737428,29.400000000000002,130.73226401767732,0,160.13226401767733,0.22318719969695167,0.0014879146646463444,4.0,4.0
58.5,23.698098622555424,85.31315504119952,4227.238638164711,0,2,9.035966410128786,2,4.517983205064393,2000.0,160.35041715892046,29.400000000000002,130.74047259238486,0,160.14047259238487,0.20994456653559723,0.0013996304435706481,4.0,4.0
59.0,23.69879843777721,85.31567437599796,4227.363470371389,0,2,9.035699581966423,2,4.517849790983211,2000.0,160.34568208076692,29.400000000000002,130.74819435312295,0,160.14819435312296,0.19748772764395994,0.001316584850959733,4.0,4.0
59.5,23.69945673020269,85.31804422872969,4227.480895791062,0,2,9.035448600154416,2,4.517724300077208,2000.0,160.3412282087152,29.400000000000002,130.75545815948212,0,160.15545815948212,0.18577004923307072,0.001238466994887138,4.0,4.0
60.0,23.700075963700133,85.32027346932048,4227.591353925621,0,2,9.03521252274917,2,4.517606261374585,2000.0000000000002,160.33703882722625,29.400000000000002,130.7622911614686,0,160.1622911614686,0.17474766575764988,0.0011649844383843325,4.0,4.000000000000001
60.5,23.700658455919324,85.32237044130957,4227.695258194676,0,2,9.034990463897808,2,4.517495231948904,2000.0,160.33309821613568,29.400000000000002,130.76871890062836,0,160.16871890062836,0.16437931550731832,0.001095862103382122,3.9999999999999996,4.0
61.0,23.701206386971016,85.32434299309566,4227.792997483792,0,2,9.034781590486638,2,4.517390795243319,2000.0,160.3293915911778,29.400000000000002,130.77476540520678,0,160.17476540520678,0.1546261859710114,0.0010308412398067428,4.0,4.0
61.5,23.701721807590918,85.3261985073273,4227.884937600764,0,2,9.034585118991195,2,4.517292559495598,2000.0,160.3259050480872,29.400000000000002,130.78045327969352,0,160.18045327969352,0.14545176839368423,0.0009696784559578949,3.9999999999999996,4.0
62.0,23.702206646818897,85.32794392854804,4227.971422645427,0,2,9.034400312515602,2,4.517200156257801,2000.0,160.32262551005994,29.400000000000002,130.78580378908228,0,160.18580378908229,0.13682172097765033,0.0009121448065176689,4.0,4.0
62.5,23.702662719222158,85.32958578919977,4228.052776298122,0,2,9.034226478009693,2,4.517113239004846,2000.0,160.31954067836912,29.400000000000002,130.79083693815565,0,160.19083693815566,0.1287037402134672,0.000858024934756448,4.0,4.0
63.0,23.703091731689536,85.33113023408234,4228.129303031648,0,2,9.034062963653165,2,4.517031481826582,2000.0,160.31663898594456,29.400000000000002,130.79557154608787,0,160.19557154608788,0.121067439856688,0.0008071162657112533,4.0,4.0
63.5,23.703495289822392,85.33258304336061,4228.201289251265,0,2,9.033909156396593,2,4.5169545781982965,1999.9999999999998,160.31390955373624,29.400000000000002,130.80002531663993,0,160.20002531663994,0.11388423709630047,0.0007592282473086698,4.0,3.9999999999999996
64.0,23.703874903946048,85.33394965420577,4228.269004367007,0,2,9.033764479649797,2,4.5168822398248984,2000.0,160.3113421496923,29.400000000000002,130.80421490420758,0,160.2042149042076,0.10712724548471897,0.0007141816365647931,4.0,4.0
64.5,23.70423199476433,85.33523518115159,4228.332701802335,0,2,9.033628391108689,2,4.516814195554344,2000.0,160.30892715019513,29.400000000000002,130.808155975965,0,160.208155975965,0.10077117423011828,0.0006718078282007885,3.9999999999999996,4.0
65.0,23.70456789867843,85.33644443524236,4228.3926199429,0,2,9.03350038071221,2,4.516750190356105,2000.0000000000002,160.30665550380508,29.400000000000002,130.81186327033507,0,160.21186327033507,0.09479223347000243,0.0006319482231333495,4.0,4.000000000000001
65.5,23.704883872789996,85.33758194204398,4228.4489830289995,0,2,9.033379968721482,2,4.516689984360741,2000.0,160.3045186971739,29.400000000000002,130.81535065200208,0,160.2153506520021,0.08916804517181731,0.0005944536344787821,4.0,4.0
66.0,23.705181099607234,85.33865195858604,4228.502001995042,0,2,9.033266703913853,2,4.516633351956926,1999.9999999999998,160.30250872299644,29.400000000000002,130.81863116367145,0,160.21863116367146,0.08387755932497498,0.0005591837288331666,3.9999999999999996,3.9999999999999996
66.5,23.70546069147165,85.33965848929795,4228.55187525918,0,2,9.033160161884894,2,4.516580080942447,2000.0,160.30061804987827,29.400000000000002,130.82171707476672,0,160.22171707476673,0.07890097511153726,0.0005260065007435818,4.0,4.0
67.0,23.70572369472202,85.34060530099927,4228.59878946608,0,2,9.033059943451814,2,4.516529971725907,2000.0,160.29883959400294,29.400000000000002,130.82461992724626,0,160.22461992724627,0.0742196667566759,0.0004947977783778393,4.0,4.0
67.5,23.70597109361121,85.34149593700036,4228.642920185598,0,2,9.03296567315227,2,4.516482836576135,2000.0000000000002,160.2971666924923,29.400000000000002,130.82735057870872,0,160.22735057870872,0.06981611378358821,0.00046544075855725473,4.0,4.000000000000001
68.0,23.70620381399049,85.34233373036577,4228.684432569982,0,2,9.032876997832764,2,4.516438498916382,2000.0,160.2955930783564,29.400000000000002,130.829919242947,0,160.229919242947,0.06567383540939886,0.0004378255693959924,4.0,4.0
68.5,23.70642272677519,85.34312181639069,4228.723481972072,0,2,9.0327935853213,2,4.51639679266065,2000.0,160.29411285693874,29.400000000000002,130.8323355281023,0,160.2323355281023,0.061777328836427614,0.00041184885890951743,4.0,4.0
69.0,23.706628651204646,85.34386314433672,4228.760214526805,0,2,9.032715123179223,2,4.516357561589611,2000.0000000000002,160.29272048376666,29.400000000000002,130.83460847255887,0,160.23460847255888,0.05811201120778264,0.0003874134080518843,4.0,4.000000000000001
69.5,23.70682235790867,85.34456048847122,4228.794767698212,0,2,9.032641317527478,2,4.516320658763739,2000.0,160.2914107437224,29.400000000000002,130.8367465787142,0,160.23674657871422,0.054664165008176724,0.00036442776672117815,4.0,4.0
70.0,23.70700457179203,85.3452164584513,4228.827270793941,0,2,9.032571891942881,2,4.516285945971441,2000.0,160.29017873145648,29.400000000000002,130.83875784474893,0,160.23875784474893,0.05142088670754674,0.00034280591138364494,4.0,4.0
70.5,23.70717597474772,85.34583350909179,4228.857845449256,0,2,9.032506586420139,2,4.516253293210069,2000.0000000000002,160.28901983296802,29.400000000000002,130.84064979451563,0,160.24064979451563,0.04837003845238996,0.0003224669230159331,4.0,4.000000000000001
71.0,23.70733720820923,85.34641394955322,4228.8866060822975,0,2,9.032445156395744,2,4.516222578197872,2000.0,160.28792970828286,29.400000000000002,130.8424295056573,0,160.2424295056573,0.045500202625561315,0.00030333468417040874,4.0,4.0
71.5,23.707488875551313,85.34695995198473,4228.913660322337,0,2,9.032387371830007,2,4.516193685915003,2000.0,160.28690427516364,29.400000000000002,130.8441036360599,0,160.24410363605992,0.04280063910371723,0.00028533759402478155,4.0,4.0
72.0,23.707631544348324,85.34747355965396,4228.939109412611,0,2,9.032333016343754,2,4.516166508171877,2000.0,160.28593969378963,29.400000000000002,130.84567844873857,0,160.24567844873857,0.040261245051055994,0.00026840830034037327,4.0,4.0
72.5,23.707765748498495,85.34795669459459,4228.963048589253,0,2,9.032281886406443,2,4.516140943203221,1999.9999999999998,160.2850323523493,29.400000000000002,130.847159835249,0,160.247159835249,0.03787251710031114,0.0002524834473354076,3.9999999999999996,3.9999999999999996
73.0,23.707891990222162,85.34841116479978,4228.985567437729,0,2,9.032233790572597,2,4.516116895286299,2000.0,160.28417885349032,29.400000000000002,130.84855333771137,0,160.24855333771137,0.03562551577894624,0.00023750343852630825,4.0,4.0
73.5,23.708010741941425,85.34883867098914,4229.00675022813,0,2,9.032188548763694,2,4.516094274381847,1999.9999999999998,160.28337600157596,29.400000000000002,130.8498641695301,0,160.2498641695301,0.0335118320458605,0.00022341221363907,3.9999999999999996,3.9999999999999996
74.0,23.708122448048243,85.34924081297368,4229.026676230565,0,2,9.032145991592792,2,4.516072995796396,2000.0,160.28262079070004,29.400000000000002,130.85109723488492,0,160.25109723488492,0.031523555815113014,0.0002101570387674201,4.0,4.0
74.5,23.708227526567626,85.34961909564346,4229.045420011838,0,2,9.032105959729313,2,4.516052979864656,1999.9999999999998,160.28191039341468,29.400000000000002,130.8522571470676,0,160.2522571470676,0.029653246347066897,0.00019768830898044597,3.9999999999999996,3.9999999999999996
75.0,23.708326370722116,85.34997493459962,4229.063051714519,0,2,9.032068303301656,2,4.516034151650828,2000.0000000000002,160.28124215012897,29.400000000000002,130.85334824573096,0,160.25334824573096,0.027893904398013092,0.0001859593626534206,4.0,4.000000000000001
75.5,23.708419350403442,85.3503096614524,4229.079637319454,0,2,9.0320328813353,2,4.51601644066765,2000.0,160.2806135591378,29.400000000000002,130.85437461311668,0,160.25437461311668,0.026238946021123866,0.00017492630680749244,4.0,4.0
76.0,23.708506813556845,85.35062452880464,4229.095238892702,0,2,9.031999561224353,2,4.5159997806121766,2000.0,160.2800222672441,29.400000000000002,130.85534008932004,0,160.25534008932004,0.024682177924063353,0.00016454785282708903,4.0,4.0
76.5,23.708589087483258,85.35092071493973,4229.109914817812,0,2,9.031968218234498,2,4.515984109117249,2000.0,160.27946606093806,29.400000000000002,130.85624828665073,0,160.25624828665073,0.02321777428733185,0.00015478516191554567,4.0,4.0
77.0,23.708666480064217,85.35119932823119,4229.123720014328,0,2,9.031938735035512,2,4.515969367517756,2000.0,160.27894285810154,29.400000000000002,130.85710260314184,0,160.25710260314185,0.02184025495969877,0.00014560169973132513,4.0,4.0
77.5,23.70873928091408,85.3514614112907,4229.136706143314,0,2,9.031911001261562,2,4.515955500630781,2000.0,160.27845070020493,29.400000000000002,130.85790623525793,0,160.25790623525793,0.020544464946993912,0.00013696309964662608,4.0,4.0
78.0,23.708807762463906,85.35170794487006,4229.148921800697,0,2,9.031884913097642,2,4.515942456548821,1999.9999999999998,160.2779877449683,29.400000000000002,130.85866218985018,0,160.25866218985018,0.01932555511811529,0.0001288370341207686,3.9999999999999996,3.9999999999999996
78.5,23.708872180980965,85.35193985153147,4229.160412699131,0,2,9.031860372890588,2,4.515930186445294,1999.9999999999998,160.27755225945856,29.400000000000002,130.85937329540207,0,160.25937329540207,0.018178964056488667,0.00012119309370992444,4.0,3.9999999999999996
79.0,23.70893277752782,85.35215799910016,4229.171221839066,0,2,9.0318372887832,2,4.5159186443916,1999.9999999999998,160.2771426135965,29.400000000000002,130.860042212609,0,160.260042212609,0.017100400987516196,0.00011400267325010798,3.9999999999999996,3.9999999999999996
79.5,23.708989778864446,85.352363203912,4229.181389669677,0,2,9.031815574370126,2,4.515907787185063,2000.0,160.27675727405045,29.400000000000002,130.86067144432965,0,160.26067144432966,0.016085829720793754,0.00010723886480529169,4.0,4.0
80.0,23.70904339829685,85.35255623386865,4229.190954240237,0,2,9.031795148374165,2,4.515897574187083,2000.0,160.2763947984917,29.400000000000002,130.8612633449485,0,160.2612633449485,0.015131453543204998,0.00010087635695469998,4.0,4.0
80.5,23.709093836475326,85.35273781131117,4229.199951342506,0,2,9.031775934341828,2,4.515887967170914,2000.0,160.27605383019227,29.400000000000002,130.86182012918195,0,160.26182012918196,0.014233701010311961,9.489134006874641e-05,3.9999999999999996,4.0
81.0,23.70914128214536,85.3529086157233,4229.20841464468,0,2,9.03175786035696,2,4.51587893017848,2000.0,160.27573309294277,29.400000000000002,130.86234388036308,0,160.2623438803631,0.013389212579681953,8.926141719787969e-05,4.0,4.0
81.5,23.709185912853957,85.35306928627425,4229.216375817381,0,2,9.031740858771386,2,4.515870429385693,1999.9999999999998,160.27543138627237,29.400000000000002,130.8628365582348,0,160.2628365582348,0.012594828037578054,8.396552025052036e-05,4.0,3.9999999999999996
82.0,23.709227895614085,85.3532204242107,4229.2238646521855,0,2,9.031724865951556,2,4.515862432975778,2000.0,160.2751475809532,29.400000000000002,130.86330000628072,0,160.26330000628073,0.01184757467245845,7.898383114972299e-05,4.0,4.0
82.5,23.70926738752966,85.35336259510677,4229.2309091731,0,2,9.031709822040245,2,4.5158549110201225,2000.0000000000002,160.27488061477106,29.400000000000002,130.8637359586215,0,160.2637359586215,0.011144656149554066,7.429770766369378e-05,4.0,4.000000000000001
83.0,23.709304536383492,85.35349633098058,4229.237535741451,0,2,9.031695670732365,2,4.515847835366182,1999.9999999999998,160.27462948854736,29.400000000000002,130.86414604650219,0,160.2641460465022,0.010483442045170932,6.988961363447289e-05,4.0,3.9999999999999996
83.5,23.70933948119031,85.35362213228511,4229.243769154516,0,2,9.031682359064167,2,4.515841179532083,2000.0000000000002,160.27439326239823,29.400000000000002,130.8645318043945,0,160.2645318043945,0.009861458003740609,6.574305335827072e-05,4.0,4.000000000000001
84.0,23.709372352716986,85.35374046978116,4229.249632738337,0,2,9.031669837214864,2,4.515834918607432,1999.9999999999998,160.27417105221417,29.400000000000002,130.8648946757376,0,160.2648946757376,0.009276376476577752,6.184250984385169e-05,3.9999999999999996,3.9999999999999996
84.5,23.70940327397191,85.35385178629888,4229.255148435002,0,2,9.03165805832013,2,4.515829029160065,2000.0,160.27396202635032,29.400000000000002,130.86523601833807,0,160.26523601833807,0.008726008012246211,5.8173386748308075e-05,4.0,4.0
85.0,23.709432360665282,85.35395649839502,4229.260336884761,0,2,9.031646978296592,2,4.515823489148296,2000.0,160.27376540251225,29.400000000000002,130.8655571094498,0,160.26555710944982,0.008208293062438088,5.4721953749587255e-05,4.0,4.0
85.5,23.70945972164216,85.35405499791177,4229.2652175032645,0,2,9.031636555676801,2,4.515818277838401,2000.0,160.27358044482702,29.400000000000002,130.86585915055255,0,160.26585915055256,0.007721294274460888,5.147529516307259e-05,4.0,4.0
86.0,23.70948545928974,85.35414765344306,4229.26980855422,0,2,9.031626751453965,2,4.5158133757269825,1999.9999999999998,160.27340646108797,29.400000000000002,130.86614327184685,0,160.26614327184686,0.007263189241115242,4.842126160743495e-05,3.9999999999999996,3.9999999999999996
86.5,23.709509669920546,85.35423481171397,4229.274127217739,0,2,9.031617528935916,2,4.515808764467958,2000.0,160.27324280016347,29.400000000000002,130.8664105364826,0,160.2664105364826,0.006832263680877304,4.5548424539182026e-05,4.0,4.0
87.0,23.709532444132815,85.35431679887813,4229.2781896546285,0,2,9.031608853607747,2,4.515804426803873,2000.0,160.273088849559,29.400000000000002,130.8666619445366,0,160.2666619445366,0.006426905022408391,4.2846033482722606e-05,4.0,4.0
87.5,23.709553867149555,85.3543939217384,4229.282011066867,0,2,9.031600693002584,2,4.515800346501292,1999.9999999999998,160.27294403312402,29.400000000000002,130.86689843675447,0,160.26689843675447,0.006045596369546047,4.030397579697364e-05,4.0,3.9999999999999996
88.0,23.709574019137452,85.35446646889483,4229.285605754493,0,2,9.031593016580068,2,4.515796508290034,2000.0,160.27280780889555,29.400000000000002,130.8671208980702,0,160.2671208980702,0.005686910825346558,3.791273883564372e-05,4.0,4.0
88.5,23.70959297550687,85.35453471182473,4229.288987169117,0,2,9.031585795612006,2,4.515792897806003,2000.0,160.27267966706893,29.400000000000002,130.86733016091716,0,160.26733016091717,0.005349506151759442,3.566337434506295e-05,4.0,4.0
89.0,23.709610807194043,85.35459890589856,4229.29216796426,0,2,9.031579003074839,2,4.515789501537419,2000.0,160.2725591280896,29.400000000000002,130.86752700834282,0,160.26752700834282,0.005032119746772423,3.354746497848282e-05,3.9999999999999996,4.0
89.5,23.709627580926533,85.35465929133552,4229.295160042706,0,2,9.031572613548489,2,4.5157863067742445,1999.9999999999998,160.27244574085805,29.400000000000002,130.86771217693828,0,160.2677121769383,0.004733563919756989,3.1557092798379925e-05,3.9999999999999996,3.9999999999999996
90.0,23.70964335947293,85.35471609410256,4229.297974601041,0,2,9.031566603121197,2,4.515783301560599,1999.9999999999998,160.27233908104108,29.400000000000002,130.86788635959456,0,160.26788635959457,0.004452721446511987,2.9684809643413246e-05,3.9999999999999996,3.9999999999999996
